82.8866	23.6531	0.0000
82.9388	23.6515	0.0000
82.9910	23.6502	0.0000
83.0433	23.6492	0.0000
83.0955	23.6485	0.0000
83.1477	23.6480	0.0000
83.2000	23.6479	0.0000
83.8063	23.6479	0.0000
84.4127	23.6479	0.0000
85.0190	23.6479	0.0000
85.6254	23.6479	0.0000
86.2318	23.6479	0.0000
86.8381	23.6479	0.0000
87.4445	23.6479	0.0000
88.0508	23.6479	0.0000
88.6572	23.6479	0.0000
89.2635	23.6479	0.0000
89.8699	23.6479	0.0000
90.4763	23.6479	0.0000
91.0826	23.6479	0.0000
91.6890	23.6479	0.0000
92.2953	23.6479	0.0000
92.9017	23.6479	0.0000
93.5080	23.6479	0.0000
94.1144	23.6479	0.0000
94.7207	23.6479	0.0000
95.3271	23.6479	0.0000
95.9335	23.6479	0.0000
96.5398	23.6479	0.0000
97.1462	23.6479	0.0000
97.7525	23.6479	0.0000
98.3589	23.6479	0.0000
98.9652	23.6479	0.0000
99.5716	23.6479	0.0000
100.1779	23.6479	0.0000
100.7843	23.6479	0.0000
101.3907	23.6479	0.0000
101.9970	23.6479	0.0000
102.6034	23.6479	0.0000
103.2097	23.6479	0.0000
103.8161	23.6479	0.0000
104.4224	23.6479	0.0000
105.0288	23.6479	0.0000
105.6352	23.6479	0.0000
106.2415	23.6479	0.0000
106.8479	23.6479	0.0000
