x_mm,r_mm,x_m,r_m
54.800386366925395,35.91296132640061,0.05480038636692539,0.035912961326400615
55.260801186372206,35.69826637016451,0.05526080118637221,0.03569826637016451
55.721216005819024,35.48357141392841,0.05572121600581902,0.03548357141392841
56.18163082526584,35.268876457692315,0.05618163082526584,0.03526887645769231
56.64204564471265,35.054181501456206,0.05664204564471265,0.03505418150145621
57.10246046415947,34.839486545220105,0.05710246046415947,0.03483948654522011
57.56287528360628,34.62479158898401,0.057562875283606284,0.03462479158898401
58.0232901030531,34.4100966327479,0.0580232901030531,0.034410096632747904
58.48370492249992,34.19540167651181,0.058483704922499914,0.034195401676511805
58.94411974194673,33.980706720275705,0.05894411974194673,0.03398070672027571
59.40453456139355,33.766011764039604,0.059404534561393545,0.0337660117640396
59.86494938084036,33.5513168078035,0.05986494938084036,0.0335513168078035
60.325364200287176,33.3366218515674,0.060325364200287175,0.033336621851567404
60.785779019733994,33.121926895331306,0.06078577901973399,0.033121926895331305
61.246193839180805,32.9072319390952,0.061246193839180806,0.0329072319390952
61.70660865862762,32.6925369828591,0.06170660865862762,0.0326925369828591
62.167023478074434,32.477842026623,0.062167023478074436,0.032477842026623
62.62743829752125,32.2631470703869,0.06262743829752125,0.0322631470703869
63.08785311696808,32.0484521141508,0.06308785311696807,0.0320484521141508
63.54826793641488,31.833757157914693,0.06354826793641488,0.03183375715791469
64.00868275586168,31.619062201678595,0.06400868275586169,0.031619062201678594
64.46909757530851,31.404367245442494,0.06446909757530851,0.031404367245442495
64.92951239475533,31.189672289206392,0.06492951239475533,0.031189672289206393
65.38992721420215,30.97497733297029,0.06538992721420214,0.03097497733297029
65.85034203364896,30.760282376734192,0.06585034203364895,0.030760282376734192
66.31075685309577,30.54558742049809,0.06631075685309577,0.03054558742049809
66.7711716725426,30.33089246426199,0.0667711716725426,0.030330892464261988
67.2315864919894,30.11619750802589,0.0672315864919894,0.03011619750802589
67.69200131143621,29.901502551789786,0.06769200131143621,0.029901502551789787
68.15241613088304,29.686807595553685,0.06815241613088303,0.029686807595553685
68.61283095032985,29.472112639317583,0.06861283095032986,0.029472112639317583
69.07324576977666,29.257417683081485,0.06907324576977666,0.029257417683081485
69.53366058922349,29.042722726845383,0.06953366058922349,0.029042722726845382
69.9940754086703,28.828027770609285,0.0699940754086703,0.028828027770609284
70.45449022811712,28.613332814373177,0.07045449022811712,0.02861333281437318
70.91490504756392,28.39863785813708,0.07091490504756393,0.02839863785813708
71.37531986701075,28.183942901900977,0.07137531986701075,0.028183942901900978
71.83573468645756,27.96924794566488,0.07183573468645756,0.02796924794566488
72.29614950590438,27.754552989428777,0.07229614950590438,0.027754552989428777
72.75656432535119,27.53985803319268,0.07275656432535119,0.027539858033192678
73.216979144798,27.325163076956574,0.07321697914479801,0.027325163076956573
73.67739396424481,27.110468120720473,0.07367739396424482,0.027110468120720474
74.13780878369164,26.89577316448437,0.07413780878369164,0.026895773164484372
74.59822360313845,26.681078208248273,0.07459822360313845,0.026681078208248273
75.05863842258528,26.46638325201217,0.07505863842258527,0.02646638325201217
75.51905324203207,26.251688295776074,0.07551905324203208,0.026251688295776072
75.9794680614789,26.03699333953997,0.0759794680614789,0.026036993339539967
76.43988288092571,25.822298383303867,0.07643988288092571,0.02582229838330387
76.90029770037253,25.607603427067765,0.07690029770037253,0.025607603427067766
77.36071251981934,25.392908470831667,0.07736071251981934,0.025392908470831668
77.82112733926616,25.178213514595566,0.07782112733926616,0.025178213514595565
78.28154215871297,24.963518558359468,0.07828154215871297,0.024963518558359467
78.74195697815979,24.748823602123363,0.07874195697815979,0.02474882360212336
79.2023717976066,24.534128645887264,0.0792023717976066,0.024534128645887266
79.24978233678867,24.512179942119467,0.07924978233678867,0.024512179942119468
79.29731337915644,24.49049342939717,0.07929731337915644,0.02449049342939717
79.34496347474729,24.46906976928029,0.07934496347474729,0.02446906976928029
79.39273116996682,24.447909615310273,0.07939273116996683,0.024447909615310272
79.4406150076332,24.427013612990162,0.07944061500763319,0.024427013612990163
79.48861352702156,24.406382399764887,0.07948861352702155,0.024406382399764885
79.53672526390862,24.38601660500183,0.07953672526390862,0.02438601660500183
79.58494875061736,24.365916849971637,0.07958494875061736,0.024365916849971636
79.63328251606173,24.34608374782924,0.07963328251606172,0.02434608374782924
79.68172508579156,24.326517903595178,0.07968172508579155,0.024326517903595177
79.73027498203756,24.307219914137118,0.07973027498203755,0.024307219914137118
79.77893072375639,24.288190368151668,0.07977893072375639,0.024288190368151667
79.82769082667579,24.2694298461464,0.07982769082667579,0.0242694298461464
79.87655380333996,24.25093892042216,0.07987655380333995,0.024250938920422162
79.92551816315479,24.2327181550556,0.0799255181631548,0.0242327181550556
79.97458241243352,24.214768105881955,0.07997458241243352,0.024214768105881954
80.02374505444213,24.197089320478117,0.08002374505444212,0.024197089320478118
80.07300458944508,24.179682338145913,0.08007300458944508,0.02417968233814591
80.12235951475108,24.162547689895646,0.08012235951475108,0.024162547689895647
80.17180832475889,24.145685898429925,0.08017180832475888,0.024145685898429924
80.22134951100324,24.129097478127683,0.08022134951100324,0.024129097478127682
80.27098156220089,24.112782935028516,0.08027098156220089,0.024112782935028516
80.32070296429671,24.096742766817226,0.08032070296429672,0.024096742766817225
80.37051220050988,24.080977462808654,0.08037051220050988,0.024080977462808656
